ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
most regret in years,2,HYBRID_SEMANTIC,S7,quadgrams,most regret years,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,in years,False
the country whether she,2,HYBRID_SEMANTIC,S7,quadgrams,country whether she,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
whether she supports your,2,HYBRID_SEMANTIC,S7,quadgrams,whether she supports,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
parents now and later,2,HYBRID_SEMANTIC,S7,quadgrams,parents now later,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,later,False
how to check ask,2,HYBRID_SEMANTIC,S7,quadgrams,how check ask,3,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,check,False
is and whether she,2,HYBRID_SEMANTIC,S7,quadgrams,whether she,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
exit plan if the,2,HYBRID_SEMANTIC,S7,quadgrams,exit plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
plan if the trial,2,HYBRID_SEMANTIC,S7,quadgrams,plan trial,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
liquidity buffer so a,2,HYBRID_SEMANTIC,S7,quadgrams,liquidity buffer,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,buffer,False
buffer so a crisis,2,HYBRID_SEMANTIC,S7,quadgrams,buffer crisis,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,buffer,False
so a crisis doesn,2,HYBRID_SEMANTIC,S7,quadgrams,crisis doesn,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn,False
a crisis doesn t,2,HYBRID_SEMANTIC,S7,quadgrams,crisis doesn,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
crisis doesn t force,2,HYBRID_SEMANTIC,S7,quadgrams,crisis doesn force,3,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
doesn t force asset,2,HYBRID_SEMANTIC,S7,quadgrams,doesn force asset,3,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
complex care happens whether,2,HYBRID_SEMANTIC,S7,quadgrams,complex care happens whether,4,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
in practice conflict repair,2,HYBRID_SEMANTIC,S7,quadgrams,practice conflict repair,3,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,conflict,False
boundaries would you want,2,HYBRID_SEMANTIC,S7,quadgrams,boundaries want,2,imagination_and_possibility,1,boundaries,,0,0.0,False,,,0,0,0,0,,,,True
home base option until,2,HYBRID_SEMANTIC,S7,quadgrams,home base option until,4,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
is a rare opportunity,2,HYBRID_SEMANTIC,S7,quadgrams,rare opportunity,2,imagination_and_possibility,1,opportunity,,0,0.0,False,,,0,0,0,0,,,,True
sessions with a couples,2,HYBRID_SEMANTIC,S7,quadgrams,sessions couples,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with a couples counselor,2,HYBRID_SEMANTIC,S7,quadgrams,couples counselor,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clear shared expense method,2,HYBRID_SEMANTIC,S7,quadgrams,clear shared expense method,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to return home quickly,2,HYBRID_SEMANTIC,S7,quadgrams,return home quickly,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
question becomes how do,2,HYBRID_SEMANTIC,S7,quadgrams,question becomes how,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
becomes how do you,2,HYBRID_SEMANTIC,S7,quadgrams,becomes how,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
because it matters i,2,HYBRID_SEMANTIC,S7,quadgrams,because matters i,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and makes it harder,2,HYBRID_SEMANTIC,S7,quadgrams,makes harder,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can we talk about,2,HYBRID_SEMANTIC,S7,quadgrams,talk about,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
we talk about what,2,HYBRID_SEMANTIC,S7,quadgrams,talk about,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
as i get older,2,HYBRID_SEMANTIC,S7,quadgrams,i get older,3,,0,,older,1,0.3333333333333333,False,,,0,0,0,0,,,,True
ask them to watch,2,HYBRID_SEMANTIC,S7,quadgrams,ask watch,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and i ll tailor,2,HYBRID_SEMANTIC,S7,quadgrams,i ll tailor,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i ll tailor a,2,HYBRID_SEMANTIC,S7,quadgrams,i ll tailor,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are all consistent with,2,HYBRID_SEMANTIC,S7,quadgrams,all consistent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
even if she personally,2,HYBRID_SEMANTIC,S7,quadgrams,even she personally,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
keep finances separate you,2,HYBRID_SEMANTIC,S7,quadgrams,keep finances separate,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the first year of,2,HYBRID_SEMANTIC,S7,quadgrams,first year,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
first year of living,2,HYBRID_SEMANTIC,S7,quadgrams,first year living,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
year of living in,2,HYBRID_SEMANTIC,S7,quadgrams,year living,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
living in the same,2,HYBRID_SEMANTIC,S7,quadgrams,living same,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the same place if,2,HYBRID_SEMANTIC,S7,quadgrams,same place,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on a reversible visa,2,HYBRID_SEMANTIC,S7,quadgrams,reversible visa,2,,0,,visa,1,0.5,False,,,0,0,0,0,,,,True
she wants children i,2,HYBRID_SEMANTIC,S7,quadgrams,she wants children i,4,,0,,children,1,0.25,False,,,0,0,0,0,,,,True
wants children i can,2,HYBRID_SEMANTIC,S7,quadgrams,wants children i,3,,0,,children,1,0.3333333333333333,False,,,0,0,0,0,,,,True
t renegotiate under longing,2,HYBRID_SEMANTIC,S7,quadgrams,renegotiate under longing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you become a team,2,HYBRID_SEMANTIC,S7,quadgrams,become team,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no large financial entanglements,2,HYBRID_SEMANTIC,S7,quadgrams,no large financial entanglements,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
large financial entanglements for,2,HYBRID_SEMANTIC,S7,quadgrams,large financial entanglements,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
conversation script and a,2,HYBRID_SEMANTIC,S7,quadgrams,conversation script,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stays consistent when you,2,HYBRID_SEMANTIC,S7,quadgrams,stays consistent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
now prove you love,2,HYBRID_SEMANTIC,S7,quadgrams,now prove love,3,,0,,love,1,0.3333333333333333,False,,,0,0,0,0,,,,True
even small ones that,2,HYBRID_SEMANTIC,S7,quadgrams,even small ones,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
small ones that ramp,2,HYBRID_SEMANTIC,S7,quadgrams,small ones ramp,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if she were and,2,HYBRID_SEMANTIC,S7,quadgrams,she were,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with cross cultural couples,2,HYBRID_SEMANTIC,S7,quadgrams,cross cultural couples,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
help you script the,2,HYBRID_SEMANTIC,S7,quadgrams,help script,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
way that s clear,2,HYBRID_SEMANTIC,S7,quadgrams,way clear,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if she wants kids,2,HYBRID_SEMANTIC,S7,quadgrams,she wants kids,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you fund so she,2,HYBRID_SEMANTIC,S7,quadgrams,fund she,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fund so she isn,2,HYBRID_SEMANTIC,S7,quadgrams,fund she isn,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the relationship from becoming,2,HYBRID_SEMANTIC,S7,quadgrams,relationship becoming,2,,0,,relationship,1,0.5,False,,,0,0,0,0,,,,True
home country healthcare access,2,HYBRID_SEMANTIC,S7,quadgrams,home country healthcare access,4,,0,,healthcare|health,2,0.25,False,,,0,0,0,0,,,,True
medical evacuation coverage and,2,HYBRID_SEMANTIC,S7,quadgrams,medical evacuation coverage,3,,0,,medical,1,0.3333333333333333,False,,,0,0,0,0,,,,True
her ability to say,2,HYBRID_SEMANTIC,S7,quadgrams,her ability say,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
care is the default,2,HYBRID_SEMANTIC,S7,quadgrams,care default,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to become my caregiver,2,HYBRID_SEMANTIC,S7,quadgrams,become my caregiver,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
become my caregiver by,2,HYBRID_SEMANTIC,S7,quadgrams,become my caregiver,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
my caregiver by default,2,HYBRID_SEMANTIC,S7,quadgrams,my caregiver default,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can meet without her,2,HYBRID_SEMANTIC,S7,quadgrams,meet without her,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
have at least a,2,HYBRID_SEMANTIC,S7,quadgrams,have least,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ve done a long,2,HYBRID_SEMANTIC,S7,quadgrams,done long,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances or take on,2,HYBRID_SEMANTIC,S7,quadgrams,finances take,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
or take on obligations,2,HYBRID_SEMANTIC,S7,quadgrams,take obligations,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to justify an irreversible,2,HYBRID_SEMANTIC,S7,quadgrams,justify irreversible,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
separate finances no major,2,HYBRID_SEMANTIC,S7,quadgrams,separate finances no major,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
is she influenced by,2,HYBRID_SEMANTIC,S7,quadgrams,she influenced,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
explicitly i can help,2,HYBRID_SEMANTIC,S7,quadgrams,explicitly i help,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how soon she hopes,2,HYBRID_SEMANTIC,S7,quadgrams,how soon she hopes,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
soon she hopes you,2,HYBRID_SEMANTIC,S7,quadgrams,soon she hopes,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
she hopes you ll,2,HYBRID_SEMANTIC,S7,quadgrams,she hopes ll,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
hopes you ll move,2,HYBRID_SEMANTIC,S7,quadgrams,hopes ll move,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ll help you turn,2,HYBRID_SEMANTIC,S7,quadgrams,ll help turn,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and go no go,2,HYBRID_SEMANTIC,S7,quadgrams,go no go,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
do you most regret,2,HYBRID_SEMANTIC,S7,quadgrams,most regret,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you most regret in,2,HYBRID_SEMANTIC,S7,quadgrams,most regret,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at months we assess,2,HYBRID_SEMANTIC,S7,quadgrams,months assess,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trial stay no irreversible,2,HYBRID_SEMANTIC,S7,quadgrams,trial stay no irreversible,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stay no irreversible steps,2,HYBRID_SEMANTIC,S7,quadgrams,stay no irreversible steps,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stays warm respectful and,2,HYBRID_SEMANTIC,S7,quadgrams,stays warm respectful,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you want children i,2,HYBRID_SEMANTIC,S7,quadgrams,want children i,3,,0,,children,1,0.3333333333333333,False,,,0,0,0,0,,,,True
avoided because you fear,2,HYBRID_SEMANTIC,S7,quadgrams,avoided because fear,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
because you fear being,2,HYBRID_SEMANTIC,S7,quadgrams,because fear being,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you fear being pulled,2,HYBRID_SEMANTIC,S7,quadgrams,fear being pulled,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the calendar now week,2,HYBRID_SEMANTIC,S7,quadgrams,calendar now week,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
give this the best,2,HYBRID_SEMANTIC,S7,quadgrams,give best,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
this the best chance,2,HYBRID_SEMANTIC,S7,quadgrams,best chance,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
marriage is expected and,2,HYBRID_SEMANTIC,S7,quadgrams,marriage expected,2,,0,,marriage,1,0.5,False,,,0,0,0,0,,,,True
t force asset sales,2,HYBRID_SEMANTIC,S7,quadgrams,force asset sales,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
force asset sales or,2,HYBRID_SEMANTIC,S7,quadgrams,force asset sales,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
round trip ticket fixed,2,HYBRID_SEMANTIC,S7,quadgrams,round trip ticket fixed,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trip ticket fixed end,2,HYBRID_SEMANTIC,S7,quadgrams,trip ticket fixed end,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ticket fixed end date,2,HYBRID_SEMANTIC,S7,quadgrams,ticket fixed end date,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fixed end date keep,2,HYBRID_SEMANTIC,S7,quadgrams,fixed end date keep,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
end date keep your,2,HYBRID_SEMANTIC,S7,quadgrams,end date keep,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
date keep your home,2,HYBRID_SEMANTIC,S7,quadgrams,date keep home,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
default where complex care,2,HYBRID_SEMANTIC,S7,quadgrams,default where complex care,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
would relocate for medical,2,HYBRID_SEMANTIC,S7,quadgrams,relocate medical,2,,0,,relocat|medical,2,0.5,False,,,0,0,0,0,,,,True
week money family expectations,2,HYBRID_SEMANTIC,S7,quadgrams,week money family expectations,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if talks go well,2,HYBRID_SEMANTIC,S7,quadgrams,talks go well,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
