level,system,expression_group_layer,expression_group,ngram,total_count,row_occurrences,scenario_count,scenarios,matched_constraints,scenario_heavy_hits
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,responsible technical authority,10,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,authority sign off,7,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,technical authority sign,7,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,authority must sign,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,choosing relief from,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,council defensible choice,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,decide one of,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,defensible choice if,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,named technical authority,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,or choosing relief,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,safety authority has,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,technical authority will,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,the modular choice,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,you must choose,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,conditions,risk unless governed,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,conditions,staleness risk unless,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,conditions,unless novagrid s,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,conditions,whether she expects,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,conditions,whether you feel,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,may not want,6,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,continuity more likely,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_3_5,cross_cutting,hedging,i might not,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,is least likely,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,launch broadly with,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,love tends to,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,make continuity mostly,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_3_5,cross_cutting,hedging,may avoid both,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,might not move,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,often correlates with,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,often surfaces the,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,previously tried may,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,tends to preserve,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,the assistant may,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,think i might,2,1,1,S7,,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,attempts speculative hypotheses,3,1,1,S5,imagination_and_possibility;truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,commercial pilot limited,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,debugging attempts speculative,2,1,1,S5,imagination_and_possibility;truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,for debugging exploration,2,1,1,S5,imagination_and_possibility,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,superseded failed tentative,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,waivers are possible,2,1,1,S1,imagination_and_possibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,operating cost stability,4,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,a dated plan,3,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,bounded entry into,3,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,dated plan for,3,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,funded emergency plan,3,1,1,S7,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,plans config logs,3,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,timing plans config,3,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,a constrained entry,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,a ga launch,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,a monthly budget,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,a real timeline,2,1,1,S7,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,and budget stability,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,annual cloud cost,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,approval friction and,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,bounded envelope staged,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,isn t hostage,4,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,exit isn t,3,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,service credits hard,3,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,a non negotiable,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,approval friction and,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,brittle covenants and,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,credits hard cap,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,gate non negotiable,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,geofence patch cannot,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,gnss multipath denial,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,hard contract terms,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,minor goes wrong,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,often surfaces the,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,short maturity hard,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,surfaces the real,2,1,1,S7,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,transition assistance rates,5,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,during early access,4,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,operating cost stability,4,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,data export transition,3,1,1,S1,temporal_dynamics;truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,long term compromise,3,1,1,S7,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,pre priced transition,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,and budget stability,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,bounded envelope staged,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,brittle covenants and,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,cost stability and,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,cost stability civitas,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,decay version proximity,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,eis early access,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,export transition assistance,2,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,fake over time,2,1,1,S7,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,truth,high signal sources,4,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,compatibility checks against,3,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,source date link,3,1,1,S5,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,added integration testing,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,blocks volatile evidence,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,confirm visa type,2,1,1,S7,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,documented formats include,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,documented formats sample,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,escalation stress test,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,evidence items influenced,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,exportable in documented,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,field re test,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,for controlled testing,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,freeze build validation,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,hardware fix validation,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,warning,stationary emi risk,4,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,and narrative risk,3,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,threat is real,3,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,warning,at higher risk,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,at risk due,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,biggest structural risk,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,default control risk,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,emi risk that,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,higher risk of,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main risk is,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,narrative risk even,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,risk and narrative,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,risk dot preference,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,risk if i,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,risk unless governed,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,authority and always,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,choose continuity via,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,high authority always,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,higher authority sources,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,re deciding whether,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,reasons to choose,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,time and authority,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,you choose continuity,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,can expire unless,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,care happens whether,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,commitment depends on,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,country whether she,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,expire unless reaffirmed,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,happens whether either,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,paid help whether,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,re deciding whether,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,testing whether the,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,whether chat can,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,whether the architect,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,may be missing,8,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,where you may,3,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,appearing to pick,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,is more likely,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,kind of information,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,may want to,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,zones might shift,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,a pilot acceptance,5,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,pilot acceptance phase,4,1,1,S3,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,pilot terms caps,4,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,a structured pilot,3,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,access production pilot,3,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,paid production pilot,3,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,production pilot with,3,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,a pilot becomes,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,a production pilot,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,acceptance pilot phase,2,1,1,S3,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,attempts speculative debugging,2,1,1,S5,imagination_and_possibility;truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,conditional alternative novagrid,2,1,1,S1,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,draft a specific,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,from exploration exhaust,2,1,1,S5,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,happens whether either,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,the launch envelope,5,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,controlled commercial launch,4,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,a controlled launch,3,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,a phased rollout,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,commercial mining launch,3,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,implement detours overrides,3,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,plans logs and,3,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,the controlled launch,3,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,year cost exposure,3,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,a liquidity buffer,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,adding cost time,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,and remediation plan,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,at any cost,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,bound or fixed,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,bound the interference,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,smoothing,adr merged pr,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,smoothing,docs merged code,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,smoothing,merged code docs,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,smoothing,the balance moves,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,s clearly wrong,5,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,doesn t equal,4,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,clearly wrong you,3,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,doesn t force,3,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,a crisis doesn,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,abort doesn t,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,and conflict repair,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,certainty approval friction,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,civitas cannot meet,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,code that doesn,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confidently remembered wrong,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,crisis doesn t,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,customers won t,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,doesn t ask,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,doesn t compile,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,early maintenance reduction,4,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,pilot acceptance phase,4,1,1,S3,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,a phased rollout,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,early access production,3,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,exit and transition,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,for early units,3,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,future lock in,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,irrelevant outdated never,3,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,outdated never use,3,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,a later phase,2,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,acceptance phase with,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,acceptance pilot phase,2,1,1,S3,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,accountability and early,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,can expire unless,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,click fresh eyes,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,to ask verify,9,1,1,S1,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,demand evidence retrieval,4,1,1,S5,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,acceptance tested time,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,and acceptance tested,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,and less evidence,2,1,1,S1,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,ask verify documented,2,1,1,S1,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,audit trail degraded,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,confirmed root cause,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,conventions glossary confirmed,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,diffable source linked,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,documented formats exit,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,documented formats priced,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,durable truth from,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,editable diffable source,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,truth,evidence in b,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,the interference risk,3,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,and continuity risks,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,catastrophic medical risk,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,caution looks like,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,chain risk than,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,complex care risk,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,continuity risks and,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,for serious illness,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,high anchoring risk,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,interference risk at,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,isolation argument risk,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,plan for serious,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,real schedule threat,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,risk checks a,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,warning,risk frequent retrieval,2,1,1,S5,practicality_and_feasibility,0
