level,system,expression_group_layer,expression_group,expression_subgroup,ngram,total_count,row_occurrences,scenario_count,scenarios,matched_constraints,scenario_heavy_hits
trigrams,CONTROL,constraint_aligned,temporal_projection,robustness_and_resilience,to preserve exit,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,long term o,4,1,1,S1,temporal_dynamics,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,documentation delivered early,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,constrained early access,2,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,delivered early milestone,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,early milestone based,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,long term leverage,2,1,1,S1,temporal_dynamics,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,long term risk,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,plan with early,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,still early for,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,temporal_projection,time_horizons,tags recency window,2,1,1,S5,temporal_dynamics,0
trigrams,CONTROL,constraint_aligned,truth,fact_vs_interpretation,case hazard analysis,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,truth,plain_statement,said it plainly,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,truth,uncertainty_marking,review uncertain outcome,2,1,1,S1,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,uncertainty_marking,week review uncertain,2,1,1,S1,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,verification,repo verification before,4,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,verification,confirm to save,3,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,verification,export test as,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,truth,verification,repo conflict checks,3,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,verification,and repo validated,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,verification,as verified project,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,verification,backed evidence index,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,verification,build test commands,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,verification,but user confirms,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,truth,verification,check whether it,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,truth,verification,evidence index but,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,verification,evidence index if,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,verification,make sure to,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,truth,verification,notebook gated evidence,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,truth,verification,opt in evidence,2,1,1,S5,truth_and_fact,0
trigrams,CONTROL,cross_cutting,warning,main,a safety hazard,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,warning,main,and escalation risk,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,main,approval risk that,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,main,bound the hazard,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,warning,main,case hazard analysis,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,warning,main,consequence operational hazard,2,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,main,essential infrastructure risk,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,main,governance risk architecture,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,main,hazard if any,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,warning,main,long term risk,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,CONTROL,cross_cutting,warning,main,risk before permanence,2,1,1,S7,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,main,risk while meeting,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,main,you risk penalties,2,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,warning,main,your risk profile,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,responsible technical authority,10,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,authority sign off,7,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,technical authority sign,7,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,authority must sign,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,choosing relief from,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,council defensible choice,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,decide one of,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,defensible choice if,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,named technical authority,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,or choosing relief,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,safety authority has,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,technical authority will,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,the modular choice,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,autonomy_sovereignty,single_word_markers,you must choose,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,conditions,main,risk unless governed,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,conditions,main,staleness risk unless,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,conditions,main,unless novagrid s,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,conditions,main,whether she expects,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,conditions,main,whether you feel,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,multi_word_patterns,love tends to,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,multi_word_patterns,tends to preserve,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,may not want,6,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,continuity more likely,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,i might not,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,is least likely,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,launch broadly with,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,love tends to,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,make continuity mostly,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,may avoid both,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,might not move,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,often correlates with,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,often surfaces the,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,previously tried may,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,tends to preserve,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,the assistant may,2,1,1,S5,,0
trigrams,HYBRID_3_5,cross_cutting,hedging,single_word_markers,think i might,2,1,1,S7,,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,exploration_within_bounds,for debugging exploration,2,1,1,S5,imagination_and_possibility,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,exploration_within_bounds,waivers are possible,2,1,1,S1,imagination_and_possibility,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,path_toward_feasibility,commercial pilot limited,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,speculative_boundary_marking,attempts speculative hypotheses,3,1,1,S5,imagination_and_possibility;truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,speculative_boundary_marking,debugging attempts speculative,2,1,1,S5,imagination_and_possibility;truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,imagination_and_possibility,speculative_boundary_marking,superseded failed tentative,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,a dated plan,3,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,dated plan for,3,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,funded emergency plan,3,1,1,S7,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,plans config logs,3,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,timing plans config,3,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,a ga launch,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,commercial ga launch,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,create a credible,2,1,1,S7,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,create adr from,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,design freeze build,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,evp incident plans,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,exit plan that,2,1,1,S7,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,faster nominal rollout,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,freeze build validation,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,action_and_execution,ga launch under,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,bounded entry into,3,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,a constrained entry,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,bounded envelope staged,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,commercial pilot limited,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constrained entry into,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constraints and reduces,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,context establishment turns,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,if technically feasible,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,include a bounded,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,into service limited,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,limited availability counts,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,the cultural context,2,1,1,S7,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,the main constraint,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,the most realistic,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,friction_and_blockers,approval friction and,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,friction_and_blockers,brittle covenants and,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,operating cost stability,4,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,a monthly budget,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,a real timeline,2,1,1,S7,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,and budget stability,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,annual cloud cost,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,conditions with margin,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,controls timeline fee,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,cost stability and,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,cost stability civitas,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,costs while still,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,current fallback is,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,effect tighter budgets,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,lifecycle cost stability,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,local fallback modes,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,marriage and timeline,2,1,1,S7,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,confrontation,isn t hostage,4,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,confrontation,exit isn t,3,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,confrontation,gnss multipath denial,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,confrontation,minor goes wrong,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,service credits hard,3,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,approval friction and,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,brittle covenants and,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,credits hard cap,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,hard contract terms,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,often surfaces the,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,short maturity hard,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,surfaces the real,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,friction_exposed,this often surfaces,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,hard_limit_refusal,a non negotiable,2,1,1,S1,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,hard_limit_refusal,gate non negotiable,2,1,1,S7,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,hard_limit_refusal,geofence patch cannot,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,surfacing,tension_exposure,the conflicting inputs,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,change_and_rate,transition assistance rates,5,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,change_and_rate,data export transition,3,1,1,S1,temporal_dynamics;truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,change_and_rate,pre priced transition,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,change_and_rate,bounded envelope staged,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,change_and_rate,export transition assistance,2,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,change_and_rate,short maturity hard,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,change_and_rate,stages so i,2,1,1,S7,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,decay_and_currency,aging health and,2,1,1,S7,,1
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,decay_and_currency,decay version proximity,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,decay_and_currency,fresh eyes default,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,decay_and_currency,lifecycle cost stability,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,decay_and_currency,provide fresh eyes,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,decay_and_currency,staleness risk unless,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,past_present_future,protect your future,2,1,1,S7,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,operating cost stability,4,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,and budget stability,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,brittle covenants and,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,cost stability and,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,cost stability civitas,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,for stable artifacts,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,lifecycle cost stability,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,lock in resilience,2,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,robustness_and_resilience,tends to preserve,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,during early access,4,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,long term compromise,3,1,1,S7,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,eis early access,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,fake over time,2,1,1,S7,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,for early deployments,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,good long term,2,1,1,S7,temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,in weeks then,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,is long horizon,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,less long horizon,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,long horizon and,2,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,long horizon evidence,2,1,1,S1,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,near term mitigation,2,1,1,S3,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,plan delivered early,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,price lock early,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,temporal_projection,time_horizons,sign in weeks,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,fact_vs_interpretation,your stated facts,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,uncertainty_marking,the most uncertain,2,1,1,S1,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,high signal sources,4,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,compatibility checks against,3,1,1,S5,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,source date link,3,1,1,S5,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,added integration testing,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,blocks volatile evidence,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,confirm visa type,2,1,1,S7,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,documented formats include,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,documented formats sample,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,escalation stress test,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,evidence items influenced,2,1,1,S5,truth_and_fact,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,exportable in documented,2,1,1,S1,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,field re test,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,for controlled testing,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,freeze build validation,2,1,1,S3,,0
trigrams,HYBRID_3_5,constraint_aligned,truth,verification,hardware fix validation,2,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,stationary emi risk,4,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,and narrative risk,3,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,threat is real,3,1,1,S3,,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,at higher risk,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,at risk due,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,biggest structural risk,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,default control risk,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,emi risk that,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,higher risk of,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,main risk is,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,narrative risk even,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,risk and narrative,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,risk dot preference,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,risk if i,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_3_5,cross_cutting,warning,main,risk unless governed,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,multi_word_patterns,you choose continuity,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,authority and always,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,choose continuity via,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,high authority always,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,higher authority sources,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,re deciding whether,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,reasons to choose,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,time and authority,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,autonomy_sovereignty,single_word_markers,you choose continuity,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,can expire unless,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,care happens whether,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,commitment depends on,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,country whether she,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,expire unless reaffirmed,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,happens whether either,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,paid help whether,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,re deciding whether,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,testing whether the,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,whether chat can,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,conditions,main,whether the architect,2,1,1,S3,,0
