scenario,level,system,first_class_group,ngram,count,matched_terms
S3,quadgrams,CONTROL,temporal_projection.time_horizons,commercial early access launch,2,early|launch
S3,quadgrams,AC15,temporal_projection.time_horizons,market window without sacrificing,2,window
S3,quadgrams,AC15,temporal_projection.time_horizons,window without sacrificing the,2,window
S3,quadgrams,AC15P,temporal_projection.time_horizons,limited availability early access,4,early|limited
S3,quadgrams,AC15P,temporal_projection.time_horizons,successful series b later,2,later
S3,quadgrams,AC15P,temporal_projection.time_horizons,the early failure tax,2,early
S3,quadgrams,AC15P,temporal_projection.time_horizons,early access is not,2,early
S3,quadgrams,AC15P,temporal_projection.time_horizons,availability early access launch,2,early|launch
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,case for the early,4,early
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,the early access envelope,4,early
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,early access production pilot,3,early|pilot
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,retrofit policy for early,2,early
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,policy for early units,2,early
S3,quadgrams,CONTROL,temporal_projection.change_and_rate,terms rate maturity covenants,2,maturity
S3,quadgrams,CONTROL,temporal_projection.change_and_rate,maturity covenants control rights,2,maturity
S3,quadgrams,CONTROL,temporal_projection.change_and_rate,zones can shift static,2,shift
S3,quadgrams,AC15,temporal_projection.change_and_rate,transition to a more,2,transit|transition
S3,quadgrams,AC15P,temporal_projection.change_and_rate,zones may shift so,2,may|shift
S3,quadgrams,AC15P,temporal_projection.change_and_rate,penalty free qualification phase,2,phas|phase
S3,quadgrams,AC15P,temporal_projection.change_and_rate,qualification phase i can,2,phas|phase
S3,quadgrams,HYBRID_3_5,temporal_projection.change_and_rate,zones can shift and,3,shift
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection.change_and_rate,a pilot acceptance phase,3,phas|phase|pilot
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection.change_and_rate,pilot acceptance phase with,2,phas|phase|pilot
S3,quadgrams,HYBRID_SEMANTIC,temporal_projection.change_and_rate,phase with defined acceptance,2,phas|phase
S3,quadgrams,AC15,temporal_projection.robustness_and_resilience,to a more robust,2,robust
S3,quadgrams,AC15,temporal_projection.robustness_and_resilience,a more robust nav,2,robust
S3,quadgrams,AC15,temporal_projection.robustness_and_resilience,more robust nav mode,2,robust
S3,quadgrams,AC15P,temporal_projection.robustness_and_resilience,stable and mappable to,2,stable
S3,quadgrams,AC15,imagination_and_possibility.exploration_within_bounds,shielding prototype validated evt,2,prototype|validat|validated
S3,quadgrams,AC15,imagination_and_possibility.exploration_within_bounds,prototype validated evt dvt,2,prototype|validat|validated
S3,quadgrams,HYBRID_3_5,imagination_and_possibility.exploration_within_bounds,redacted i can draft,2,draft
S3,quadgrams,CONTROL,imagination_and_possibility.tension_as_fuel,that case you either,2,either
S3,quadgrams,AC15P,imagination_and_possibility.tension_as_fuel,if neither is true,2,neither
S3,quadgrams,AC15,imagination_and_possibility.path_toward_feasibility,shielding prototype validated evt,2,prototype|validat|validated
S3,quadgrams,AC15,imagination_and_possibility.path_toward_feasibility,prototype validated evt dvt,2,prototype|validat|validated
S3,quadgrams,AC15P,imagination_and_possibility.path_toward_feasibility,paid pilot limited availability,2,limited|pilot
S3,quadgrams,AC15P,imagination_and_possibility.path_toward_feasibility,pilot la until rev,2,pilot
S3,quadgrams,AC15P,imagination_and_possibility.path_toward_feasibility,mining as paid pilot,2,pilot
S3,quadgrams,HYBRID_3_5,imagination_and_possibility.path_toward_feasibility,commercial pilot limited availability,2,limited|pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,a pilot acceptance phase,3,phas|phase|pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,early access production pilot,3,early|pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,pilot acceptance phase with,2,phas|phase|pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,contract into a pilot,2,pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,paid production pilot in,2,pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,production pilot in qualified,2,pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,pilot in qualified corridors,2,pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,pilot terms caps exclusions,2,pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,a paid production pilot,2,pilot
S3,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.path_toward_feasibility,you have a viable,2,viable
S3,quadgrams,HYBRID_3_5,surfacing.friction_exposed,service credits hard cap,2,hard
S3,quadgrams,CONTROL,surfacing.hard_limit_refusal,safety authority won t,3,authority|won t
S3,quadgrams,CONTROL,surfacing.hard_limit_refusal,authority won t sign,3,authority|won t
S3,quadgrams,CONTROL,surfacing.hard_limit_refusal,a non negotiable hardware,2,non negotiable
S3,quadgrams,CONTROL,surfacing.hard_limit_refusal,cannot be the primary,2,cannot
S3,quadgrams,CONTROL,surfacing.hard_limit_refusal,missions cannot be launched,2,cannot|launched
S3,quadgrams,CONTROL,surfacing.hard_limit_refusal,cannot be launched outside,2,cannot|launched
S3,quadgrams,AC15,surfacing.hard_limit_refusal,can t guarantee geofence,2,can t
S3,quadgrams,AC15P,surfacing.hard_limit_refusal,the system cannot guarantee,2,cannot
S3,quadgrams,AC15P,surfacing.hard_limit_refusal,won t protect you,2,won t
S3,quadgrams,AC15P,surfacing.hard_limit_refusal,will not sign unbounded,2,will not
S3,quadgrams,AC15P,surfacing.hard_limit_refusal,they won t you,2,won t
S3,quadgrams,HYBRID_SEMANTIC,surfacing.hard_limit_refusal,partner won t accept,2,won t
S3,quadgrams,HYBRID_SEMANTIC,surfacing.hard_limit_refusal,won t sign you,2,won t
S3,quadgrams,AC15P,surfacing.confrontation,proposal a isn t,2,isn t
S3,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,doesn t equal site,3,doesn|doesn t
S3,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,abort doesn t equal,2,doesn|doesn t
S3,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,event doesn t equal,2,doesn|doesn t
S3,quadgrams,AC15P,smoothing,then the balance usually,2,balance|usually
S3,quadgrams,AC15P,smoothing,the balance usually lies,2,balance|usually
S3,quadgrams,AC15P,smoothing,balance usually lies toward,2,balance|usually
S3,quadgrams,CONTROL,hedging,may be underestimating how,2,may
S3,quadgrams,AC15,hedging,of these become likely,2,likely
S3,quadgrams,AC15,hedging,you re statistically likely,2,likely
S3,quadgrams,AC15,hedging,re statistically likely to,2,likely
S3,quadgrams,AC15P,hedging,zones may shift so,2,may|shift
S3,quadgrams,AC15P,hedging,i would treat as,2,i would
S3,quadgrams,AC15P,hedging,then the balance usually,2,balance|usually
S3,quadgrams,AC15P,hedging,the balance usually lies,2,balance|usually
S3,quadgrams,AC15P,hedging,balance usually lies toward,2,balance|usually
S3,quadgrams,HYBRID_3_5,hedging,you may avoid both,2,may
S3,quadgrams,HYBRID_3_5,hedging,launch broadly with a,2,broadly|launch
S3,quadgrams,HYBRID_SEMANTIC,hedging,could occur over a,2,could
S3,quadgrams,CONTROL,warning,high consequence operational hazard,2,hazard
S3,quadgrams,CONTROL,warning,written safety case hazard,2,hazard
S3,quadgrams,CONTROL,warning,safety case hazard analysis,2,analysis|hazard
S3,quadgrams,CONTROL,warning,case hazard analysis fmea,2,analysis|hazard
S3,quadgrams,HYBRID_3_5,warning,non stationary emi risk,4,risk
S3,quadgrams,HYBRID_3_5,warning,resignation threat is real,3,threat
S3,quadgrams,HYBRID_3_5,warning,know the resignation threat,2,threat
S3,quadgrams,HYBRID_3_5,warning,threat is real and,2,threat
S3,quadgrams,HYBRID_SEMANTIC,warning,bound the interference risk,2,bound|risk
S3,quadgrams,HYBRID_SEMANTIC,warning,the interference risk at,2,risk
S3,quadgrams,CONTROL,conditions,sanity check whether it,2,check|sanity check|whether
S3,quadgrams,CONTROL,conditions,check whether it s,2,check|whether
S3,quadgrams,CONTROL,conditions,lois msas contingent on,2,contingen|contingent|contingent on
S3,quadgrams,CONTROL,conditions,msas contingent on the,2,contingen|contingent|contingent on
S3,quadgrams,AC15P,conditions,and b whether the,3,whether
S3,quadgrams,AC15P,conditions,b whether the mining,3,whether
S3,quadgrams,AC15P,conditions,whether you can implement,2,implement|whether
S3,quadgrams,AC15P,conditions,sanity check whether the,2,check|sanity check|whether
S3,quadgrams,HYBRID_SEMANTIC,conditions,whether the architect would,2,whether
S3,quadgrams,HYBRID_SEMANTIC,conditions,you re deciding whether,2,deciding|whether
S3,quadgrams,CONTROL,autonomy_sovereignty,your safety authority won,3,authority
S3,quadgrams,CONTROL,autonomy_sovereignty,safety authority won t,3,authority|won t
S3,quadgrams,CONTROL,autonomy_sovereignty,authority won t sign,3,authority|won t
S3,quadgrams,AC15P,autonomy_sovereignty,help you choose between,2,choose|you choose
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,technical authority sign off,7,authority
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,responsible technical authority sign,5,authority
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,or designated safety authority,4,authority
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,authority sign off chief,3,authority
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,the responsible technical authority,2,authority
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,responsible technical authority will,2,authority
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,authority must sign the,2,authority
S3,quadgrams,HYBRID_3_5,autonomy_sovereignty,designated safety authority has,2,authority
S3,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,you re deciding whether,2,deciding|whether
S3,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,occur stop deploy authority,2,authority|deploy
S5,quadgrams,CONTROL,truth.verification,gated vector backed evidence,2,evidence
S5,quadgrams,CONTROL,truth.verification,verify against the repo,2,verif|verify
S5,quadgrams,CONTROL,truth.verification,continuum notebook gated evidence,2,evidence
S5,quadgrams,CONTROL,truth.verification,vector backed evidence index,2,evidence
S5,quadgrams,CONTROL,truth.verification,repo verification before recommending,2,verif|verification
S5,quadgrams,CONTROL,truth.verification,basic repo conflict checks,2,checks|conflict
S5,quadgrams,AC15,truth.verification,decision constraint convention confirmedfix,3,confirm|constrain|constraint
S5,quadgrams,AC15,truth.verification,constraints conventions confirmed fixes,2,confirm|confirmed|constrain|constraints
S5,quadgrams,AC15,truth.verification,as decaying cited evidence,2,decaying|evidence
S5,quadgrams,AC15,truth.verification,vectors as cited evidence,2,evidence
S5,quadgrams,AC15,truth.verification,hasn t been confirmed,2,confirm|confirmed|hasn t
S5,quadgrams,AC15,truth.verification,t been confirmed in,2,confirm|confirmed
S5,quadgrams,AC15,truth.verification,been confirmed in days,2,confirm|confirmed
S5,quadgrams,AC15,truth.verification,confirm if you tell,2,confirm
S5,quadgrams,AC15,truth.verification,always show source date,2,source
S5,quadgrams,AC15,truth.verification,layer b evidence index,2,evidence
S5,quadgrams,AC15P,truth.verification,verified outcomes runbook items,3,verif|verified
S5,quadgrams,AC15P,truth.verification,adr style decisions verified,3,verif|verified
S5,quadgrams,AC15P,truth.verification,style decisions verified outcomes,3,verif|verified
S5,quadgrams,AC15P,truth.verification,decisions constraints verified outcomes,2,constrain|constraints|verif|verified
S5,quadgrams,AC15P,truth.verification,can t ship provenance,2,can t|provenance|ship
S5,quadgrams,AC15P,truth.verification,retention access deletion audit,2,audit
S5,quadgrams,HYBRID_3_5,truth.verification,as evidence not truth,2,evidence|truth
S5,quadgrams,HYBRID_3_5,truth.verification,blocks volatile evidence retrieval,2,evidence
S5,quadgrams,HYBRID_3_5,truth.verification,evidence items influenced the,2,evidence
S5,quadgrams,HYBRID_3_5,truth.verification,and provenance from day,2,provenance
S5,quadgrams,HYBRID_3_5,truth.verification,provenance from day one,2,provenance
S5,quadgrams,HYBRID_3_5,truth.verification,scope status timestamps provenance,2,provenance
S5,quadgrams,HYBRID_3_5,truth.verification,status timestamps provenance links,2,provenance
S5,quadgrams,HYBRID_3_5,truth.verification,version proximity existence checks,2,checks
S5,quadgrams,HYBRID_3_5,truth.verification,compatibility checks against current,2,checks
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,on demand evidence retrieval,4,evidence
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,constraints conventions glossary confirmed,2,confirm|confirmed|constrain|constraints
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,provenance links derived from,2,provenance
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,verify against the current,2,verif|verify
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,last verified at sha,2,verif|verified
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,verified at sha date,2,verif|verified
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,confirmed root causes fixes,2,confirm|confirmed
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,or stored as evidence,2,evidence
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,stored as evidence in,2,evidence
S5,quadgrams,HYBRID_SEMANTIC,truth.verification,as evidence in b,2,evidence
S5,quadgrams,AC15,truth.fact_vs_interpretation,inferred evidence_refs pr commit,2,inferred
S5,quadgrams,HYBRID_3_5,truth.fact_vs_interpretation,as evidence not truth,2,evidence|truth
S5,quadgrams,HYBRID_SEMANTIC,truth.fact_vs_interpretation,durable truth from exploration,2,durable|explor|exploration|truth
S5,quadgrams,HYBRID_SEMANTIC,truth.fact_vs_interpretation,truth from exploration exhaust,2,explor|exploration|truth
S5,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,more likely to create,2,create|likely
S5,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,you implement memory as,2,implement
S5,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,you ll ship a,2,ship
S5,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,ll ship a feature,2,ship
S5,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,if continuum is implemented,2,implement
S5,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,continuum is implemented as,2,implement
S5,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,do not ship remember,2,ship
S5,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,not ship remember everything,2,ship
S5,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,can t ship provenance,2,can t|provenance|ship
S5,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,create adr from this,2,create
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,start with keyword search,2,start
S5,quadgrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,conventions constraints system map,7,constrain|constraints
S5,quadgrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,decisions conventions constraints system,6,constrain|constraints
S5,quadgrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,notebook decisions conventions constraints,3,constrain|constraints
S5,quadgrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,constraints conventions system map,2,constrain|constraints
S5,quadgrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,as decision convention constraint,2,constrain|constraint
S5,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,decision constraint convention confirmedfix,3,confirm|constrain|constraint
S5,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,constraints conventions confirmed fixes,2,confirm|confirmed|constrain|constraints
S5,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,typed records decision constraint,2,constrain|constraint
S5,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,records decision constraint convention,2,constrain|constraint
S5,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,code prompt constraints only,2,constrain|constraints
S5,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,project brief decisions constraints,2,constrain|constraints
S5,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,brief decisions constraints conventions,2,constrain|constraints
S5,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,decisions constraints verified outcomes,2,constrain|constraints|verif|verified
S5,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,constraint that steers everything,2,constrain|constraint
S5,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,always show used context,2,context
S5,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,show used context with,2,context
S5,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,used context with links,2,context
S5,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,context with links dates,2,context
S5,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,brief adrs conventions constraints,5,constrain|constraints
S5,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,adrs conventions constraints glossary,3,constrain|constraints
S5,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,spine adrs conventions constraints,2,constrain|constraints
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,constraints conventions glossary confirmed,2,confirm|confirmed|constrain|constraints
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,fresh eyes constraints only,2,constrain|constraints|fresh
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,by default decisions constraints,2,constrain|constraints
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,default decisions constraints conventions,2,constrain|constraints
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,active superseded links constraints,2,constrain|constraints
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,superseded links constraints security,2,constrain|constraints
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,constraints security compliance slo,2,constrain|constraints
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,decision constraint convention glossary,2,constrain|constraint
S5,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,constraint convention glossary learning,2,constrain|constraint
S5,quadgrams,CONTROL,temporal_projection.decay_and_currency,that preserves fresh eyes,2,fresh
S5,quadgrams,CONTROL,temporal_projection.decay_and_currency,fresh eyes notebook repo,2,fresh
S5,quadgrams,AC15,temporal_projection.decay_and_currency,one click mark outdated,4,outdated
S5,quadgrams,AC15,temporal_projection.decay_and_currency,click mark outdated supersede,3,outdated
S5,quadgrams,AC15,temporal_projection.decay_and_currency,active superseded deprecated created_at,3,deprecat|deprecated
S5,quadgrams,AC15,temporal_projection.decay_and_currency,superseded deprecated created_at last_confirmed_at,3,deprecat|deprecated
S5,quadgrams,AC15,temporal_projection.decay_and_currency,deprecated created_at last_confirmed_at confidence,3,deprecat|deprecated
S5,quadgrams,AC15,temporal_projection.decay_and_currency,as decaying cited evidence,2,decaying|evidence
S5,quadgrams,AC15,temporal_projection.decay_and_currency,outdated don t use,2,outdated
S5,quadgrams,AC15,temporal_projection.decay_and_currency,fresh eyes mode so,2,fresh
S5,quadgrams,AC15,temporal_projection.decay_and_currency,fresh eyes escape hatch,2,fresh
S5,quadgrams,AC15P,temporal_projection.decay_and_currency,accepted superseded deprecated needs,3,deprecat|deprecated
S5,quadgrams,AC15P,temporal_projection.decay_and_currency,superseded deprecated needs review,3,deprecat|deprecated
S5,quadgrams,AC15P,temporal_projection.decay_and_currency,draft accepted superseded deprecated,3,deprecat|deprecated|draft
S5,quadgrams,AC15P,temporal_projection.decay_and_currency,becomes stale if the,2,stale
S5,quadgrams,AC15P,temporal_projection.decay_and_currency,visible fresh eyes vs,2,fresh
S5,quadgrams,HYBRID_3_5,temporal_projection.decay_and_currency,tried may be outdated,2,may|outdated
S5,quadgrams,HYBRID_3_5,temporal_projection.decay_and_currency,rut staleness risk unless,2,risk|staleness|unless
S5,quadgrams,HYBRID_3_5,temporal_projection.decay_and_currency,fresh eyes mode is,2,fresh
S5,quadgrams,HYBRID_3_5,temporal_projection.decay_and_currency,provide fresh eyes mode,2,fresh
S5,quadgrams,HYBRID_3_5,temporal_projection.decay_and_currency,fresh eyes mode that,2,fresh
S5,quadgrams,HYBRID_3_5,temporal_projection.decay_and_currency,fresh eyes mode toggle,2,fresh
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection.decay_and_currency,irrelevant outdated never use,3,outdated
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection.decay_and_currency,outdated never use again,3,outdated
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection.decay_and_currency,can expire unless reaffirmed,2,expire|unless
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection.decay_and_currency,fresh eyes constraints only,2,constrain|constraints|fresh
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection.decay_and_currency,one click fresh eyes,2,fresh
S5,quadgrams,CONTROL,temporal_projection.time_horizons,module tags recency window,2,window
S5,quadgrams,AC15,temporal_projection.time_horizons,short ttl vectors later,2,later
S5,quadgrams,AC15P,temporal_projection.time_horizons,time window branch artifact,2,time window|window
S5,quadgrams,AC15P,temporal_projection.time_horizons,artifact type time window,2,time window|window
S5,quadgrams,AC15P,temporal_projection.time_horizons,type time window status,2,time window|window
S5,quadgrams,HYBRID_3_5,temporal_projection.time_horizons,work is long horizon,2,horizon
S5,quadgrams,HYBRID_3_5,temporal_projection.time_horizons,is long horizon and,2,horizon
S5,quadgrams,HYBRID_3_5,temporal_projection.time_horizons,long horizon and the,2,horizon
S5,quadgrams,HYBRID_3_5,temporal_projection.time_horizons,add vectors later keep,2,later
S5,quadgrams,AC15P,temporal_projection.change_and_rate,as the codebase evolves,2,evolv
S5,quadgrams,AC15P,temporal_projection.robustness_and_resilience,durable artifacts adrs prs,4,durable
S5,quadgrams,AC15P,temporal_projection.robustness_and_resilience,over durable artifacts with,3,durable
S5,quadgrams,AC15P,temporal_projection.robustness_and_resilience,durable artifacts with citations,3,durable
S5,quadgrams,AC15P,temporal_projection.robustness_and_resilience,pointers to durable artifacts,2,durable
S5,quadgrams,AC15P,temporal_projection.robustness_and_resilience,vectors over durable artifacts,2,durable
S5,quadgrams,AC15P,temporal_projection.robustness_and_resilience,retrieval over durable artifacts,2,durable
S5,quadgrams,HYBRID_3_5,temporal_projection.robustness_and_resilience,it tends to preserve,2,preserve|tends|tends to
S5,quadgrams,HYBRID_SEMANTIC,temporal_projection.robustness_and_resilience,durable truth from exploration,2,durable|explor|exploration|truth
S5,quadgrams,AC15P,imagination_and_possibility.exploration_within_bounds,draft accepted superseded deprecated,3,deprecat|deprecated|draft
S5,quadgrams,AC15P,imagination_and_possibility.exploration_within_bounds,status draft accepted superseded,3,draft
S5,quadgrams,AC15P,imagination_and_possibility.exploration_within_bounds,possible paths symbols exist,2,possibl|possible
S5,quadgrams,AC15P,imagination_and_possibility.exploration_within_bounds,type text status draft,2,draft
S5,quadgrams,AC15P,imagination_and_possibility.exploration_within_bounds,text status draft accepted,2,draft
S5,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.exploration_within_bounds,durable truth from exploration,2,durable|explor|exploration|truth
S5,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.exploration_within_bounds,truth from exploration exhaust,2,explor|exploration|truth
S5,quadgrams,HYBRID_3_5,imagination_and_possibility.speculative_boundary_marking,debugging attempts speculative hypotheses,2,hypothes|speculat|speculative
S5,quadgrams,HYBRID_3_5,imagination_and_possibility.speculative_boundary_marking,active superseded failed tentative,2,tentative
S5,quadgrams,CONTROL,surfacing.friction_exposed,hard filters first repo,2,hard
S5,quadgrams,CONTROL,surfacing.friction_exposed,hard filters branch main,2,hard
S5,quadgrams,AC15P,surfacing.friction_exposed,opaque or hard to,2,hard
S5,quadgrams,AC15P,surfacing.friction_exposed,with hard filters repo,2,hard
S5,quadgrams,AC15P,surfacing.friction_exposed,hard filters repo branch,2,hard
S5,quadgrams,AC15,surfacing.hard_limit_refusal,pii can t leave,2,can t
S5,quadgrams,AC15,surfacing.hard_limit_refusal,can t leave region,2,can t
S5,quadgrams,AC15,surfacing.hard_limit_refusal,memory you can trust,2,can t
S5,quadgrams,AC15P,surfacing.hard_limit_refusal,can t ship provenance,2,can t|provenance|ship
S5,quadgrams,AC15P,surfacing.hard_limit_refusal,developer can t see,2,can t
S5,quadgrams,HYBRID_3_5,surfacing.hard_limit_refusal,users can t correct,2,can t
S5,quadgrams,HYBRID_SEMANTIC,surfacing.hard_limit_refusal,these are non negotiable,2,non negotiable
S5,quadgrams,HYBRID_SEMANTIC,surfacing.hard_limit_refusal,are non negotiable to,2,non negotiable
S5,quadgrams,HYBRID_SEMANTIC,surfacing.hard_limit_refusal,non negotiable to avoid,2,non negotiable
S5,quadgrams,AC15,surfacing.confrontation,hasn t been confirmed,2,confirm|confirmed|hasn t
S5,quadgrams,AC15,surfacing.confrontation,this convention hasn t,2,hasn t
S5,quadgrams,AC15,surfacing.confrontation,convention hasn t been,2,hasn t
S5,quadgrams,AC15P,surfacing.confrontation,can canonize a wrong,2,wrong
S5,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,code that doesn t,2,doesn|doesn t
S5,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,that doesn t compile,2,doesn|doesn t
S5,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,it confidently remembered wrong,2,wrong
S5,quadgrams,CONTROL,surfacing.tension_exposure,basic repo conflict checks,2,checks|conflict
S5,quadgrams,AC15,surfacing.tension_exposure,conflicts with apm or,2,conflicts
S5,quadgrams,HYBRID_SEMANTIC,smoothing,docs merged code adrs,2,merged
S5,quadgrams,CONTROL,hedging,tends to do well,2,tends|tends to
S5,quadgrams,CONTROL,hedging,but more likely to,2,likely
S5,quadgrams,CONTROL,hedging,more likely to create,2,create|likely
S5,quadgrams,CONTROL,hedging,likely to cause ruts,2,likely
S5,quadgrams,AC15P,hedging,makes continuity mostly about,2,mostly
S5,quadgrams,AC15P,hedging,tend to make continuity,2,tend
S5,quadgrams,HYBRID_3_5,hedging,more likely to be,3,likely
S5,quadgrams,HYBRID_3_5,hedging,tried may be outdated,2,may|outdated
S5,quadgrams,HYBRID_3_5,hedging,can make continuity mostly,2,mostly
S5,quadgrams,HYBRID_3_5,hedging,make continuity more likely,2,likely
S5,quadgrams,HYBRID_3_5,hedging,continuity more likely to,2,likely
S5,quadgrams,HYBRID_3_5,hedging,previously tried may be,2,may
S5,quadgrams,HYBRID_3_5,hedging,it tends to preserve,2,preserve|tends|tends to
S5,quadgrams,HYBRID_3_5,hedging,likely to be net,2,likely
S5,quadgrams,HYBRID_3_5,hedging,isolation is least likely,2,likely
S5,quadgrams,HYBRID_3_5,hedging,is least likely to,2,likely
S5,quadgrams,AC15,warning,auto approves low risk,2,risk
S5,quadgrams,HYBRID_3_5,warning,rut staleness risk unless,2,risk|staleness|unless
S5,quadgrams,HYBRID_SEMANTIC,warning,risk frequent retrieval of,2,risk
S5,quadgrams,HYBRID_SEMANTIC,warning,the risk is real,2,risk
S5,quadgrams,HYBRID_SEMANTIC,warning,feeds isolation argument risk,2,risk
S5,quadgrams,AC15,conditions,g days unless promoted,2,unless
S5,quadgrams,AC15P,conditions,should we depends on,2,depends|depends on
