ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
fake over time,2,HYBRID_3_5,S7,trigrams,fake over time,3,temporal_dynamics,1,over time,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,over time,False
timeline if she,2,HYBRID_3_5,S7,trigrams,timeline she,2,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
a monthly budget,2,HYBRID_3_5,S7,trigrams,monthly budget,2,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budget,False
biggest structural risk,2,HYBRID_3_5,S7,trigrams,biggest structural risk,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
structural risk if,2,HYBRID_3_5,S7,trigrams,structural risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
risk if i,2,HYBRID_3_5,S7,trigrams,risk i,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
constraints and reduces,2,HYBRID_3_5,S7,trigrams,constraints reduces,2,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
marriage and timeline,2,HYBRID_3_5,S7,trigrams,marriage timeline,2,practicality_and_feasibility,1,timeline,marriage,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
your main risk,2,HYBRID_3_5,S7,trigrams,main risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
main risk is,2,HYBRID_3_5,S7,trigrams,main risk,2,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
create a credible,2,HYBRID_3_5,S7,trigrams,create credible,2,truth_and_fact,1,credible,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,create,False
ve tested ordinary,2,HYBRID_3_5,S7,trigrams,tested ordinary,2,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,tested,False
ready to relocate,2,HYBRID_3_5,S7,trigrams,ready relocate,2,,0,,relocat,1,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ready to,False
or choosing relief,2,HYBRID_3_5,S7,trigrams,choosing relief,2,,0,,,0,0.0,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,choosing,False
choosing relief from,2,HYBRID_3_5,S7,trigrams,choosing relief,2,,0,,,0,0.0,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,choosing,False
the cultural context,2,HYBRID_3_5,S7,trigrams,cultural context,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
often correlates with,2,HYBRID_3_5,S7,trigrams,often correlates,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,often,False
whether she expects,2,HYBRID_3_5,S7,trigrams,whether she expects,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
aging health and,2,HYBRID_3_5,S7,trigrams,aging health,2,,0,,aging|health,2,1.0,True,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,aging,False
think i might,2,HYBRID_3_5,S7,trigrams,think i might,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
i might not,2,HYBRID_3_5,S7,trigrams,i might,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
might not move,2,HYBRID_3_5,S7,trigrams,might move,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,might,False
surfaces the real,2,HYBRID_3_5,S7,trigrams,surfaces real,2,,0,,,0,0.0,False,surfacing,surfacing.friction_exposed,1,1,0,1,,surfacing,surfaces,False
plan that fits,2,HYBRID_3_5,S7,trigrams,plan fits,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
exit plan that,2,HYBRID_3_5,S7,trigrams,exit plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
split base plan,2,HYBRID_3_5,S7,trigrams,split base plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
stages so i,2,HYBRID_3_5,S7,trigrams,stages i,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,stages,False
whether you feel,2,HYBRID_3_5,S7,trigrams,whether feel,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
love tends to,2,HYBRID_3_5,S7,trigrams,love tends,2,,0,,love,1,0.5,False,hedging,hedging,1,1,0,1,,hedging,tends|tends to,False
gate non negotiable,2,HYBRID_3_5,S7,trigrams,gate non negotiable,3,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,non negotiable,False
decide one of,2,HYBRID_3_5,S7,trigrams,decide one,2,,0,,,0,0.0,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,decide,False
and money boundaries,2,HYBRID_3_5,S7,trigrams,money boundaries,2,imagination_and_possibility,1,boundaries,,0,0.0,False,,,0,0,0,0,,,,True
money boundaries caregiving,2,HYBRID_3_5,S7,trigrams,money boundaries caregiving,3,imagination_and_possibility,1,boundaries,,0,0.0,False,,,0,0,0,0,,,,True
boundary i want,2,HYBRID_3_5,S7,trigrams,boundary i want,3,imagination_and_possibility,1,boundary,,0,0.0,False,,,0,0,0,0,,,,True
she s never,2,HYBRID_3_5,S7,trigrams,she never,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
family and social,2,HYBRID_3_5,S7,trigrams,family social,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
did you learn,2,HYBRID_3_5,S7,trigrams,did learn,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
out loud if,2,HYBRID_3_5,S7,trigrams,out loud,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
loud if i,2,HYBRID_3_5,S7,trigrams,loud i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
want your life,2,HYBRID_3_5,S7,trigrams,want life,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
normal routine work,2,HYBRID_3_5,S7,trigrams,normal routine work,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
permanent move keep,2,HYBRID_3_5,S7,trigrams,permanent move keep,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
move keep your,2,HYBRID_3_5,S7,trigrams,move keep,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you break up,2,HYBRID_3_5,S7,trigrams,break up,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
living expenses keep,2,HYBRID_3_5,S7,trigrams,living expenses keep,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
existing conditions and,2,HYBRID_3_5,S7,trigrams,existing conditions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
hospitals you d,2,HYBRID_3_5,S7,trigrams,hospitals d,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
need to go,2,HYBRID_3_5,S7,trigrams,need go,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
have been a,2,HYBRID_3_5,S7,trigrams,have been,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
attachment and joy,2,HYBRID_3_5,S7,trigrams,attachment joy,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a good long,2,HYBRID_3_5,S7,trigrams,good long,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances separate during,2,HYBRID_3_5,S7,trigrams,finances separate during,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
separate during the,2,HYBRID_3_5,S7,trigrams,separate during,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
because what specifically,2,HYBRID_3_5,S7,trigrams,because specifically,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
obligations and money,2,HYBRID_3_5,S7,trigrams,obligations money,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
family needs arise,2,HYBRID_3_5,S7,trigrams,family needs arise,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her family etc,2,HYBRID_3_5,S7,trigrams,her family etc,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trial stay weeks,2,HYBRID_3_5,S7,trigrams,trial stay weeks,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
major asset purchases,2,HYBRID_3_5,S7,trigrams,major asset purchases,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no shared accounts,2,HYBRID_3_5,S7,trigrams,no shared accounts,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
that protects dignity,2,HYBRID_3_5,S7,trigrams,protects dignity,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
want to give,2,HYBRID_3_5,S7,trigrams,want give,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
introduce reasonable structure,2,HYBRID_3_5,S7,trigrams,introduce reasonable structure,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
say no or,2,HYBRID_3_5,S7,trigrams,say no,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances separate at,2,HYBRID_3_5,S7,trigrams,finances separate,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
separate at first,2,HYBRID_3_5,S7,trigrams,separate first,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
children marriage family,2,HYBRID_3_5,S7,trigrams,children marriage family,3,,0,,marriage|children,2,0.6666666666666666,False,,,0,0,0,0,,,,True
marriage family obligations,2,HYBRID_3_5,S7,trigrams,marriage family obligations,3,,0,,marriage,1,0.3333333333333333,False,,,0,0,0,0,,,,True
in ordinary time,2,HYBRID_3_5,S7,trigrams,ordinary time,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
normal life time,2,HYBRID_3_5,S7,trigrams,normal life time,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
like a team,2,HYBRID_3_5,S7,trigrams,like team,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
boring inconvenient or,2,HYBRID_3_5,S7,trigrams,boring inconvenient,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
afraid to tell,2,HYBRID_3_5,S7,trigrams,afraid tell,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
tell me because,2,HYBRID_3_5,S7,trigrams,tell because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
because you think,2,HYBRID_3_5,S7,trigrams,because think,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
move if i,2,HYBRID_3_5,S7,trigrams,move i,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i know it,2,HYBRID_3_5,S7,trigrams,i know,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
know it asked,2,HYBRID_3_5,S7,trigrams,know asked,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
separate finances during,2,HYBRID_3_5,S7,trigrams,separate finances during,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
finances during the,2,HYBRID_3_5,S7,trigrams,finances during,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
trial explicit talks,2,HYBRID_3_5,S7,trigrams,trial explicit talks,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to fake over,2,HYBRID_3_5,S7,trigrams,fake over,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a simple fairness,2,HYBRID_3_5,S7,trigrams,simple fairness,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
feel trapped if,2,HYBRID_3_5,S7,trigrams,feel trapped,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
comfortable with paid,2,HYBRID_3_5,S7,trigrams,comfortable paid,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
faster than you,2,HYBRID_3_5,S7,trigrams,faster than,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
community join at,2,HYBRID_3_5,S7,trigrams,community join,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
recurring groups you,2,HYBRID_3_5,S7,trigrams,recurring groups,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
groups you attend,2,HYBRID_3_5,S7,trigrams,groups attend,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
instead of move,2,HYBRID_3_5,S7,trigrams,instead move,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
home country plus,2,HYBRID_3_5,S7,trigrams,home country plus,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you already see,2,HYBRID_3_5,S7,trigrams,already see,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
already see the,2,HYBRID_3_5,S7,trigrams,already see,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
questions that prevent,2,HYBRID_3_5,S7,trigrams,questions prevent,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you stay my,2,HYBRID_3_5,S7,trigrams,stay my,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stay my partner,2,HYBRID_3_5,S7,trigrams,stay my partner,3,,0,,partner,1,0.3333333333333333,False,,,0,0,0,0,,,,True
my partner not,2,HYBRID_3_5,S7,trigrams,my partner,2,,0,,partner,1,0.5,False,,,0,0,0,0,,,,True
partner not my,2,HYBRID_3_5,S7,trigrams,partner my,2,,0,,partner,1,0.5,False,,,0,0,0,0,,,,True
not my nurse,2,HYBRID_3_5,S7,trigrams,my nurse,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
after a trial,2,HYBRID_3_5,S7,trigrams,after trial,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your biggest structural,2,HYBRID_3_5,S7,trigrams,biggest structural,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
we fly home,2,HYBRID_3_5,S7,trigrams,fly home,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
scarcity thinking if,2,HYBRID_3_5,S7,trigrams,scarcity thinking,2,,0,,scarcity,1,0.5,False,,,0,0,0,0,,,,True
children marriage and,2,HYBRID_3_5,S7,trigrams,children marriage,2,,0,,marriage|children,2,1.0,True,,,0,0,0,0,,,,True
about money visa,2,HYBRID_3_5,S7,trigrams,about money visa,3,,0,,visa,1,0.3333333333333333,False,,,0,0,0,0,,,,True
chance pressure without,2,HYBRID_3_5,S7,trigrams,chance pressure without,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pressure without stalling,2,HYBRID_3_5,S7,trigrams,pressure without stalling,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without stalling the,2,HYBRID_3_5,S7,trigrams,without stalling,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stalling the relationship,2,HYBRID_3_5,S7,trigrams,stalling relationship,2,,0,,relationship,1,0.5,False,,,0,0,0,0,,,,True
looks like it,2,HYBRID_3_5,S7,trigrams,looks like,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
like it sounds,2,HYBRID_3_5,S7,trigrams,like sounds,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
my relationship with,2,HYBRID_3_5,S7,trigrams,my relationship,2,,0,,relationship,1,0.5,False,,,0,0,0,0,,,,True
relationship with my,2,HYBRID_3_5,S7,trigrams,relationship my,2,,0,,relationship,1,0.5,False,,,0,0,0,0,,,,True
afraid to ask,2,HYBRID_3_5,S7,trigrams,afraid ask,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
willing to pursue,2,HYBRID_3_5,S7,trigrams,willing pursue,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
children no yes,2,HYBRID_3_5,S7,trigrams,children no yes,3,,0,,children,1,0.3333333333333333,False,,,0,0,0,0,,,,True
no yes unsure,2,HYBRID_3_5,S7,trigrams,no yes unsure,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
yes unsure and,2,HYBRID_3_5,S7,trigrams,yes unsure,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a decision gate,2,HYBRID_3_5,S7,trigrams,decision gate,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
decision gate non,2,HYBRID_3_5,S7,trigrams,decision gate non,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
insurance coverage evacuation,2,HYBRID_3_5,S7,trigrams,insurance coverage evacuation,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without her logistics,2,HYBRID_3_5,S7,trigrams,without her logistics,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
her logistics you,2,HYBRID_3_5,S7,trigrams,her logistics,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
set a review,2,HYBRID_3_5,S7,trigrams,set review,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without an explicit,2,HYBRID_3_5,S7,trigrams,without explicit,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
long visits meeting,2,HYBRID_3_5,S7,trigrams,long visits meeting,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
visits meeting her,2,HYBRID_3_5,S7,trigrams,visits meeting her,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
meeting her circle,2,HYBRID_3_5,S7,trigrams,meeting her circle,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
month trial in,2,HYBRID_3_5,S7,trigrams,month trial,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vasectomy does she,2,HYBRID_3_5,S7,trigrams,vasectomy does she,3,,0,,vasectomy,1,0.3333333333333333,False,,,0,0,0,0,,,,True
consider if any,2,HYBRID_3_5,S7,trigrams,consider any,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the clear move,2,HYBRID_3_5,S7,trigrams,clear move,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clear move is,2,HYBRID_3_5,S7,trigrams,clear move,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
least recurring activities,2,HYBRID_3_5,S7,trigrams,least recurring activities,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
explicit answer from,2,HYBRID_3_5,S7,trigrams,explicit answer,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your no conditions,2,HYBRID_3_5,S7,trigrams,no conditions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no conditions you,2,HYBRID_3_5,S7,trigrams,no conditions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
may be missing,8,HYBRID_SEMANTIC,S7,trigrams,may missing,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
money norms family,5,HYBRID_SEMANTIC,S7,trigrams,money norms family,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
round trip ticket,4,HYBRID_SEMANTIC,S7,trigrams,round trip ticket,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
where you may,3,HYBRID_SEMANTIC,S7,trigrams,where may,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may,False
doesn t force,3,HYBRID_SEMANTIC,S7,trigrams,doesn force,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
a rare opportunity,3,HYBRID_SEMANTIC,S7,trigrams,rare opportunity,2,imagination_and_possibility,1,opportunity,,0,0.0,False,,,0,0,0,0,,,,True
shared expense method,3,HYBRID_SEMANTIC,S7,trigrams,shared expense method,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t renegotiate under,3,HYBRID_SEMANTIC,S7,trigrams,renegotiate under,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
irreversible steps yet,3,HYBRID_SEMANTIC,S7,trigrams,irreversible steps yet,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
norms family obligations,3,HYBRID_SEMANTIC,S7,trigrams,norms family obligations,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no not yet,3,HYBRID_SEMANTIC,S7,trigrams,no yet,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
avoided because you,3,HYBRID_SEMANTIC,S7,trigrams,avoided because,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
another trial split,3,HYBRID_SEMANTIC,S7,trigrams,another trial split,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your risk checks,2,HYBRID_SEMANTIC,S7,trigrams,risk checks,2,practicality_and_feasibility,1,risk,,0,0.0,False,truth|warning,truth.verification|warning,2,2,1,1,truth,warning,checks|risk,False
risk checks a,2,HYBRID_SEMANTIC,S7,trigrams,risk checks,2,practicality_and_feasibility,1,risk,,0,0.0,False,truth|warning,truth.verification|warning,2,2,1,1,truth,warning,checks|risk,False
imagine our plan,2,HYBRID_SEMANTIC,S7,trigrams,imagine our plan,3,imagination_and_possibility,1,imagine,,0,0.0,False,imagination_and_possibility|practical_considerations_and_execution,imagination_and_possibility.exploration_within_bounds|practical_considerations_and_execution.action_and_execution,2,2,2,0,imagination_and_possibility|practical_considerations_and_execution,,imagin|imagine|plan,False
isn t proof,2,HYBRID_SEMANTIC,S7,trigrams,isn proof,2,truth_and_fact,1,proof,,0,0.0,False,surfacing|truth,surfacing.confrontation|truth.verification,2,2,1,1,truth,surfacing,isn t|proof,False
testing whether the,2,HYBRID_SEMANTIC,S7,trigrams,testing whether,2,,0,,,0,0.0,False,conditions|truth,conditions|truth.verification,2,2,1,1,truth,conditions,testing|whether,False
plan for serious,2,HYBRID_SEMANTIC,S7,trigrams,plan serious,2,,0,,,0,0.0,False,practical_considerations_and_execution|warning,practical_considerations_and_execution.action_and_execution|warning,2,2,1,1,practical_considerations_and_execution,warning,plan|plan for|serious,False
happens whether either,2,HYBRID_SEMANTIC,S7,trigrams,happens whether either,3,,0,,,0,0.0,False,conditions|imagination_and_possibility,conditions|imagination_and_possibility.tension_as_fuel,2,2,1,1,imagination_and_possibility,conditions,either|whether,False
sunk cost momentum,2,HYBRID_SEMANTIC,S7,trigrams,sunk cost momentum,3,practicality_and_feasibility|temporal_dynamics,2,momentum|cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
timeline money norms,2,HYBRID_SEMANTIC,S7,trigrams,timeline money norms,3,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
the long term,2,HYBRID_SEMANTIC,S7,trigrams,long term,2,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
practical things matter,2,HYBRID_SEMANTIC,S7,trigrams,practical things matter,3,practicality_and_feasibility,1,practical,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,practical,False
complex care risk,2,HYBRID_SEMANTIC,S7,trigrams,complex care risk,3,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
timeline she s,2,HYBRID_SEMANTIC,S7,trigrams,timeline she,2,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
your age trajectory,2,HYBRID_SEMANTIC,S7,trigrams,age trajectory,2,temporal_dynamics,1,trajectory,,0,0.0,False,temporal_projection,temporal_projection.past_present_future,1,1,1,0,temporal_projection,,trajectory,False
limits marriage timeline,2,HYBRID_SEMANTIC,S7,trigrams,limits marriage timeline,3,practicality_and_feasibility,1,timeline,marriage,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
generate real evidence,2,HYBRID_SEMANTIC,S7,trigrams,generate real evidence,3,truth_and_fact,1,evidence,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
catastrophic medical risk,2,HYBRID_SEMANTIC,S7,trigrams,catastrophic medical risk,3,practicality_and_feasibility,1,risk,medical,1,0.3333333333333333,False,warning,warning,1,1,0,1,,warning,risk,False
i slow down,2,HYBRID_SEMANTIC,S7,trigrams,i slow down,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,slow down,False
life and conflict,2,HYBRID_SEMANTIC,S7,trigrams,life conflict,2,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,conflict,False
and conflict repair,2,HYBRID_SEMANTIC,S7,trigrams,conflict repair,2,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,conflict,False
test does the,2,HYBRID_SEMANTIC,S7,trigrams,test does,2,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,test,False
doesn t ask,2,HYBRID_SEMANTIC,S7,trigrams,doesn ask,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
our plan is,2,HYBRID_SEMANTIC,S7,trigrams,our plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
draft a specific,2,HYBRID_SEMANTIC,S7,trigrams,draft specific,2,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.exploration_within_bounds,1,1,1,0,imagination_and_possibility,,draft,False
building a relationship,2,HYBRID_SEMANTIC,S7,trigrams,building relationship,2,,0,,relationship,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,building,False
commitment depends on,2,HYBRID_SEMANTIC,S7,trigrams,commitment depends,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,depends|depends on,False
may want to,2,HYBRID_SEMANTIC,S7,trigrams,may want,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,may|may want,False
is more likely,2,HYBRID_SEMANTIC,S7,trigrams,more likely,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,likely,False
the gap becomes,2,HYBRID_SEMANTIC,S7,trigrams,gap becomes,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.friction_and_blockers,1,1,1,0,practical_considerations_and_execution,,gap,False
paid help whether,2,HYBRID_SEMANTIC,S7,trigrams,paid help whether,3,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,whether,False
for serious illness,2,HYBRID_SEMANTIC,S7,trigrams,serious illness,2,,0,,,0,0.0,False,warning,warning,1,1,0,1,,warning,serious,False
a liquidity buffer,2,HYBRID_SEMANTIC,S7,trigrams,liquidity buffer,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,buffer,False
to keep building,2,HYBRID_SEMANTIC,S7,trigrams,keep building,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,building,False
